Id,Indikator
39_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi aspirasi lebih besar dari pada kemampuan’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, ten-densi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Ketergantungan, tidak masak , tidak pasti’, ‘Sifat kekacauan pada individu’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang,’, ‘Menentang /nermusuhan dengan jenis kelamin lain’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
40_3,"[‘Wajar, normal’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Adanya dorongan agresif’, ‘Sifat kepala batu’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘Narsistis (pemujaan terhadap pakaian’, ‘Mencari perhatian, menunjukkan penyesuaian yang bersifat psikopatik (kurang wajar) (bila digambar wanita muda, lebih –lebih bila ditekankan bagian seksuilnya’, ‘Sifat kekacauan pada individu’, ‘Menolak atau ketidaksediaan berhubungna dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Menentang/bermusuhan dengan jenis kelamin lain’, ‘Kurang berani tampil dan menyatakan diri, cemas, insecure, ragu, takut, tidak pasti, kontrol yang rigid yang didasari oleh rasa tertekan dan kurang mampu berkarya, depresif, kurang mampu dan kurang gairah, intelektual dan introversive, spirituil’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
41_3,"[‘Wajar, normal’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Berhubungan dengan seksualitas pria, mengaharapkan kebebasan, depresif’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi dan mencari kompensasi dari perasaan tidak pasti’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Menentang kekuasaan, bersiap sedia.kewaspadaan perasaan tidak aman yang terpendam, kebutuhan untuk mendapatkan keseimbangan’, ‘normal’, ‘Suka menyerang’, ‘Menolak atau ketidaksediaan berhubungna dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic'’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘'Bersemangat dan motivasi berprestasi’]"
42_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantas’, ‘Berhubungan dengan seksualitas pria, mengaharapkan kebebasan, depresif’, ‘Kurang mampun mengontrol dorongan , mungkin permusuhan’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Menentang oral dependency, independent’, ‘Menentang kekuasaan, bersiap sedia.kewaspadaan perasaan tidak aman yang terpendam, kebutuhan untuk mendapatkan keseimbangan’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
43_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Kebutuhan yang besar akan rasa aman, butuh banyak dorongan’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘normal’, ‘Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’, ‘Suka menyerang’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Bersemangat dan motivasi berprestasi’]"
44_3,"[‘Perasaan inferior, kurang mampu mencoba mencari kompensasi’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Emotional immaturity dan egosentris, kekanak-kanakan, cacat mental tingkat ringan, biasa unutk anak-naak yang masih muda, tergantung,emosi datar, hambatan dalam membedakan sesuatu’, ‘Merasa kurang lincah, kurang mampu’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Kurang jantan / tidak pasti’, ‘Cenderung ke arah paranoid’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
45_3,"[‘Wajar, normal’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Rangsangan /gairah seksuil’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘Merasa kurang lincah, kurang mampu’, ‘Merasa kurang lincah, kurang mampu’, ‘Suka menyerang’, ‘Usaha untuk kuat, ingin memperbaiki hubungan sosial karena merasa tak pasti dan mantap, biasa(nornal)unutk remaja dan orang muda’, ‘Tendensi oposisi terhadap otoritas/atasannya’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
46_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Merasa lemah dan sia-sia /tidak berguna’, ‘Egosentris histeris, tidak masak, egosentris, regresi’, ‘Egosentris histeris, tidak masak, egosentris, regresi’, ‘Egosentris histeris, tidak masak, egosentris, regresi’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Merasa kurang lincah, kurang mampu’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Tendensi castrasi kompleks’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
47_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Pikiran kacau’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘normal’, ‘Ikat pinggang Ada Ketergantungan ’, ‘Sifat kekacauan pada individu’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Perasaan sedih /tertekan’]"
48_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Kebutuhan yang besar akan rasa aman, butuh banyak dorongan’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘normal’, ‘Tekanan/ tuntutan kejantanan’, ‘Kesadaran pribadi goncang, keraguan’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Perasaan sedih /tertekan’]"
49_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan'’, ‘Adanya dorongan agresif’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’, ‘Merasa kurang lincah, kurang mampu’, ‘normal’, ‘Sifat kekacauan pada individu’, ‘Agresi terhadap/ sebagai penutupan terhadap kelemahan atau kekuarangan terhadap dirinya (biasanya disertai dengan gambar kancing baju yang jelas)’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
50_3,"[‘Wajar, normal’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Wajar bagi anak kecil, Tendesi infantil (bagi orang dewasa)’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘normal’, ‘Ketergantungan, tidak masak , tidak pasti’, ‘Tekanan/ tuntutan kejantanan’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Bersemangat dan motivasi berprestasi’]"
51_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘mungkin rigid, penggabungan impils yang baik’, ‘Merasa lemah dan sia-sia /tidak berguna’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘Merasa kurang lincah, kurang mampu’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Suka menyerang’, ‘Cenderung ke arah paranoid’, ‘Cenderung ke arah paranoid’, ‘Kesadaran pribadi goncang, keraguan’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Ada hambatan berhubungan dengan lingkungan, biasa nampak pada tendebsi skizoid’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kurang kuat pegangan, kurang mantap, berfantasi untuk nampak kuat. Mungkin takabur atau tak mau tahu, mungkin optimis terhadap kerjanya, memandang rendah terhadap orang lain, tendensi kurang yakin akan dirinya’, ‘Bersemangat dan motivasi berprestasi’]"
52_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Kaku dan bermusuhan, defensif terhadap permusuhan’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Kurang mampu mengontrol dorongan , mungkin permusuhan’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘normal’, ‘Kontrol kuat terhadap nafsu’, ‘Sifat kekacauan pada individu’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
53_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Pikiran kacau’, ‘Penolakan terhadap kebutuhan afektif, guilty feeling, depresi, kontak verbal yang terganggu(dengan lingkungan)’, ‘Berusaha mencapai otoritas, ambivalensi’, ‘normal’, ‘Ikat pinggang Ada Ketergantungan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Memiliki adaptasi yang cukup baik, bersifat egosentris, insecure dan rigid, berusaha kontrol secara cermat’, ‘Perasaan sedih /tertekan’]"
54_3,"[‘Wajar, normal’, ‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Adanya dorongan agresif’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Tendensi orang depresif dengan kompensasi tertawa lebar’, ‘normal’, ‘Deprifasi afeksi, ketergantungan pada ibu’, ‘Suka menyerang’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
55_3,"[‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Ada kemungkinan gangguan organis (misalnya, orang sering sakit, kerusakan otak, kemunduran, tendensi hipokondriasis, intelegensi kurang, pikirannya melayang (over) pada paranoid, terlalu membanggakan intelek, penekanan pada fantasi (pada anak-anak) aspirasi intelektuil (mungkin disertai orandiosity), kurang masak dalam instropeksi atau fantasi, simptom-simptom pada kepala’, ‘Melakukan Kontrol intelektual terhadap impuls-impuls atau dorongannya’, ‘Paranoia dan menampakkan fantasi, angan-angan’, ‘Menentang oral dependency, independent’, ‘normal’, ‘Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’, ‘Erotis protes/ kemungkinan ada konflik’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Peka terhadap kritik’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’,‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan sedih /tertekan’]"
56_3,"[‘Ketidakseimbangan emosi, konflik peran seksualnya’, ‘Tendensi hambatan dalam hubungan sosial, neourotis’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Kompensasi dalam pergaulan karena merasa mau terhadap konflik yang dialami’, ‘oral agresif, mengkritik terus dapat dikatakan sadisme’, ‘Kurang mantap pada kekuatan fisiknya’, ‘Sifat kekacauan pada individu’, ‘Agresi terhadap/ sebagai penutupan terhadap kelemahan atau kekuarangan terhadap dirinya (biasanya disertai dengan gambar kancing baju yang jelas)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Kurang merasakan kepauasan fisik, mencoba menunjukkan kekuatan fisik’, ‘Penyesuaian diri baik’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Perasaan sedih /tertekan’]"
57_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Tertekan, kontrol kaku terhadap seksualitas, ketergantungan pada orang lain’, ‘Ambisi, kemauan lemah, merasa lemah, loyo’, ‘Kompensasi dalam pergaulan karena merasa mau terhadap konflik yang dialami’, ‘Melengkung ke atas Psikosomatik pada pernafasan, memak-sakan diri, berpura-pura sebagai kom-pensasi perasan tidak menerima, tendensi menunjukkan senyum’, ‘Biasa, mudah menyatakan dorongan, tanpa hambatan, sebaliknya mungkin menyatakan kefleksbelan terhadap kontrolm seksuil’, ‘Tekanan/ tuntutan kejantanan’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘menghindari dorongan fisik, perasaan inferior, merasa kurang sehat/kuat’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Dikuasai emosi, menekankan masa yang lalu, tendensi impulsif, self oriented, depresif tapi banyak frustasi, introfert, bayak dikendalikan ketaksadaran’, ‘Bersemangat dan motivasi berprestasi’]"
58_3,"[‘Sebagai hiasan, refleksi sikap kritis namun tidak menentang,kecenderungan kehalusan budi pekerti, kesopanan, cenderung menjaga, memelihara’, ‘Lancar , felksibel, seimbang dan merasa mampu’, ‘Kompensasi ketidak pastian , tak bisa mengambil keputusan takut bertanggung jawab, fantasi’, ‘Sifat kepala batu’, ‘Ambisius, usaha untuk sukses, mengharapkan perhatian dan kasih sayang’, ‘Rasa ingin tau hal dosa, konflik voyourism’, ‘Oral agresif (suka mengkritik) tendensi menyerang secara oral, sinisme’, ‘normal’, ‘ormal’, ‘Menolak atau ketidaksediaan berhubungan dengan sosial. Psikopat, ingin berhubungan sosail tapi merasa kurang mampu, inferior, takut, dll. (pasif). (biasanya ada kombinasi dengan yang ada kancinya)’, ‘Kesadaran pribadi goncang, keraguan’, ‘Penuntut, menguasai, menentang kekuasaan, dorongan bermusuhan, yakin diri, anxiety, tegang, kerusakan otak organis, manic’, ‘Kecenderungan ekshibisionis, merasa mampu diterima secara sosial, ketergantungan sosial’, ‘Perasaan insecure dan tak pasti, berpikir  pada hal-hal konkrit/ berpijak pada realita. Kebutuhan akan kepastian/depresif, kurang usaha, mudah menyerah, di dominasi oleh asadar, kebutuhan keseimbangan, kontrol, menunjukkan keseimbangan, ketenangan kestabilan (secara demonstratif)’, ‘Bersemangat dan motivasi berprestasi’]"
